id,submit,input,run,output,complete,wait,response
16.0,148.0,933.3333333333335,1268.3333333333335,933.3333333333335,3283.0000000000005,0.0,3135.0000000000005
9.0,91.0,1066.6666666666667,1631.6666666666667,1066.6666666666665,3856.0,0.0,3765.0
17.0,156.0,933.3333333333335,1834.3333333333335,933.3333333333335,3857.0000000000005,0.0,3701.0000000000005
18.0,169.0,1200.0,1527.0,1200.0,4096.0,0.0,3927.0
10.0,100.0,1200.0,2111.0,1200.0,4611.0,0.0,4511.0
8.0,82.0,933.3333333333334,3666.3333333333335,933.333333333333,5615.0,0.0,5533.0
6.0,60.0,1066.6666666666667,4719.666666666667,1066.666666666667,6913.000000000001,0.0,6853.000000000001
21.0,204.0,1066.6666666666667,4717.666666666667,1066.666666666667,7055.000000000001,0.0,6851.000000000001
29.0,290.0,1066.6666666666665,1216.666666666667,1066.666666666667,7207.000000000001,3567.0000000000005,6917.000000000001
7.0,74.0,800.0,6947.0,800.0,8621.0,0.0,8547.0
25.0,246.0,800.0,7056.0,800.0,8902.0,0.0,8656.0
26.0,259.0,800.0,7096.0,800.0,8955.0,0.0,8696.0
24.0,234.0,933.3333333333335,7197.333333333332,933.3333333333339,9298.0,0.0,9064.0
3.0,30.0,800.0,8361.0,800.0,9991.0,0.0,9961.0
11.0,110.0,800.0,8356.0,800.0,10066.0,0.0,9956.0
23.0,222.0,1200.0,7743.0,1200.0,10365.0,0.0,10143.0
1.0,10.0,933.3333333333334,8493.333333333334,933.3333333333339,10370.000000000002,0.0,10360.000000000002
14.0,129.0,933.3333333333335,8513.333333333334,933.3333333333339,10509.000000000002,0.0,10380.000000000002
2.0,19.0,1066.6666666666667,8634.666666666666,1066.666666666666,10786.999999999998,0.0,10767.999999999998
12.0,117.0,1066.6666666666667,8643.666666666666,1066.666666666666,10893.999999999998,0.0,10776.999999999998
15.0,140.0,1066.6666666666667,8632.666666666666,1066.666666666666,10905.999999999998,0.0,10765.999999999998
5.0,49.0,1200.0,8771.0,1200.0,11220.0,0.0,11171.0
13.0,123.0,1200.0,8790.0,1200.0,11313.0,0.0,11190.0
27.0,271.0,800.0,7025.0,800.0,11908.0,3012.0000000000005,11637.0
28.0,279.0,800.0,7063.0,800.0,12519.0,3577.0,12240.0
30.0,301.0,1066.666666666667,7349.666666666667,1066.666666666666,13579.0,3795.0,13278.0
31.0,314.0,1200.0,7510.0,1200.0,14521.0,4297.0,14207.0
32.0,320.0,1200.0,7446.0,1200.0,15461.0,5295.0,15141.0
33.0,331.0,1066.666666666667,7271.666666666668,1066.666666666666,16318.000000000002,6582.000000000001,15987.000000000002
34.0,340.0,1199.999999999999,7344.0,1200.0,16799.0,6715.000000000001,16459.0
35.0,348.0,1199.999999999999,7211.0,1200.0,16818.0,6859.000000000001,16470.0
51.0,515.0,1066.666666666666,1339.666666666666,1066.6666666666679,17052.0,13064.0,16537.0
36.0,359.0,1066.666666666666,6830.666666666666,1066.6666666666679,17866.0,8543.0,17507.0
37.0,366.0,1200.0,6684.0,1200.0,18039.0,8589.0,17673.0
4.0,39.0,1200.0,16172.0,1200.0,18611.0,0.0,18572.0
53.0,539.0,1066.6666666666679,3973.666666666668,1066.6666666666679,21568.000000000004,14922.0,21029.000000000004
48.0,479.0,1066.666666666666,10241.666666666666,1066.6666666666679,23688.0,10834.0,23209.0
49.0,495.0,933.3333333333339,10110.333333333334,933.3333333333321,23885.0,11413.0,23390.0
40.0,400.0,933.3333333333339,11970.333333333334,933.3333333333321,24202.0,9965.0,23802.0
41.0,413.0,933.3333333333339,11970.333333333336,933.3333333333321,24207.000000000004,9957.000000000002,23794.000000000004
43.0,432.0,800.0,11838.000000000002,800.0,24225.0,10354.999999999998,23793.0
47.0,466.0,1200.0,10709.0,1200.0,24329.0,10754.0,23863.0
50.0,509.0,933.3333333333339,10123.333333333334,933.3333333333321,24509.0,12010.0,24000.0
44.0,446.0,933.3333333333339,11917.333333333332,933.3333333333321,24570.999999999996,10340.999999999998,24124.999999999996
39.0,391.0,1200.0,12199.0,1200.0,24665.0,9675.0,24274.0
42.0,424.0,1066.666666666666,12093.666666666668,1066.6666666666679,24736.000000000004,10085.000000000002,24312.000000000004
46.0,457.0,933.3333333333339,11969.333333333332,933.3333333333321,24741.999999999996,10448.999999999998,24284.999999999996
45.0,452.0,1066.666666666666,12112.666666666664,1066.6666666666679,25139.999999999996,10441.999999999998,24687.999999999996
72.0,748.0,1200.0,1354.0,1200.0,28419.0,23917.0,27671.0
54.0,552.0,799.9999999999982,11861.0,800.0,29779.0,15766.000000000002,29227.0
38.0,379.0,1066.666666666666,18908.66666666667,1066.6666666666679,30340.000000000004,8919.0,29961.000000000004
58.0,595.0,800.0,11873.0,800.0,30525.0,16457.0,29930.0
73.0,757.0,1066.6666666666679,4055.666666666668,1066.6666666666679,30925.000000000007,23979.000000000004,30168.000000000007
55.0,563.0,1066.6666666666679,12133.666666666668,1066.6666666666679,31066.000000000004,16236.0,30503.000000000004
57.0,586.0,1066.6666666666679,12126.666666666668,1066.6666666666679,31078.000000000004,16232.0,30492.000000000004
56.0,574.0,1066.6666666666679,12151.666666666668,1066.6666666666679,31103.000000000004,16244.0,30529.000000000004
61.0,634.0,800.0,11863.0,800.0,31502.0,17405.0,30868.0
60.0,621.0,800.0,11885.0,800.0,31524.0,17418.0,30903.0
74.0,770.0,1066.6666666666679,4725.666666666668,1066.6666666666679,31601.0,23971.999999999996,30831.0
59.0,611.0,933.3333333333321,11994.333333333332,933.3333333333321,31726.999999999996,17255.0,31115.999999999996
62.0,646.0,933.3333333333321,11994.333333333332,933.3333333333321,32471.999999999996,17965.0,31825.999999999996
78.0,824.0,800.0,1870.9999999999964,800.0,33811.0,29516.000000000004,32987.0
80.0,847.0,933.3333333333321,1067.3333333333321,933.3333333333358,33859.00000000001,30078.000000000007,33012.00000000001
79.0,830.0,1066.6666666666679,1204.6666666666679,1066.6666666666642,33863.0,29695.0,33033.0
86.0,907.0,1200.0000000000036,1321.0,1200.0,35448.0,30819.999999999996,34541.0
63.0,654.0,1066.6666666666679,12130.666666666664,1066.6666666666642,35832.0,20914.000000000004,35178.0
89.0,931.0,1066.6666666666642,1301.6666666666642,1066.6666666666642,37294.0,32928.00000000001,36363.0
64.0,661.0,933.3333333333321,12014.333333333332,933.3333333333358,37569.0,23027.0,36908.0
67.0,694.0,800.0,11829.999999999996,800.0,37637.0,23513.000000000004,36943.0
68.0,707.0,800.0,11867.0,800.0,37692.0,23518.0,36985.0
65.0,670.0,933.3333333333321,11974.333333333332,933.3333333333358,37726.0,23215.0,37056.0
87.0,913.0,800.0,4464.000000000004,800.0,37791.0,30813.999999999996,36878.0
90.0,942.0,1066.6666666666642,1829.6666666666642,1066.6666666666642,37825.99999999999,32921.0,36883.99999999999
69.0,716.0,933.3333333333321,12094.333333333332,933.3333333333358,38290.0,23613.0,37574.0
93.0,967.0,800.0,938.0,800.0,38370.0,34865.0,37403.0
84.0,886.0,800.0,5364.0,800.0,38466.0,30616.0,37580.0
70.0,725.0,1066.6666666666679,12199.666666666668,1066.6666666666642,38842.0,23784.0,38117.0
66.0,682.0,1200.0,12255.0,1200.0,38857.0,23520.0,38175.0
88.0,923.0,933.3333333333321,4606.333333333336,933.3333333333358,38945.0,31548.999999999996,38022.0
91.0,950.0,1066.6666666666642,1473.6666666666642,1066.6666666666642,39054.99999999999,34498.0,38104.99999999999
71.0,735.0,1200.0,12309.000000000004,1200.0,39280.0,23835.999999999996,38545.0
19.0,178.0,933.3333333333335,37293.333333333336,933.3333333333358,39338.00000000001,0.0,39160.00000000001
97.0,1009.0,800.0,959.0,800.0,40285.0,36717.0,39276.0
96.0,998.0,800.0,1075.0,800.0,40367.0,36694.0,39369.0
99.0,1030.0,933.3333333333358,1150.3333333333358,933.3333333333358,40843.0,36795.99999999999,39813.0
92.0,960.0,1066.6666666666642,2929.6666666666642,1066.6666666666642,40894.99999999999,34872.0,39934.99999999999
95.0,984.0,1200.0,1320.0,1200.0,41357.0,36653.0,40373.0
83.0,880.0,1066.6666666666679,8321.666666666664,1066.6666666666642,41558.0,30223.000000000004,40678.0
103.0,1067.0,933.3333333333358,1054.3333333333358,933.3333333333358,41778.00000000001,37790.0,40711.00000000001
81.0,854.0,1200.0,8467.999999999996,1200.0,41934.0,30212.000000000004,41080.0
82.0,868.0,1200.0,8466.999999999996,1200.0,41945.0,30210.000000000004,41077.0
105.0,1083.0,933.3333333333358,1056.3333333333358,933.3333333333358,41978.0,37971.99999999999,40895.0
100.0,1036.0,1200.0,1348.0,1200.0,42038.0,37254.0,41002.0
101.0,1043.0,1200.0,1335.0,1200.0,42201.0,37423.0,41158.0
104.0,1072.0,1066.6666666666642,1198.6666666666642,1066.6666666666642,42276.99999999999,37873.0,41204.99999999999
94.0,973.0,1066.6666666666642,2877.6666666666642,1066.6666666666642,42304.99999999999,36321.0,41331.99999999999
98.0,1020.0,1066.6666666666642,4721.666666666664,1066.6666666666642,44645.99999999999,36771.0,43625.99999999999
102.0,1059.0,1066.6666666666642,4719.666666666664,1066.6666666666642,45694.99999999999,37783.0,44635.99999999999
20.0,192.0,1066.6666666666667,44429.666666666664,1066.6666666666642,46754.99999999999,0.0,46562.99999999999
22.0,215.0,1200.0,44182.0,1200.0,46797.0,0.0,46582.0
52.0,528.0,800.0,37163.0,800.0,53284.0,13993.0,52756.0
75.0,783.0,800.0,30463.000000000004,800.0,57203.0,24356.999999999996,56420.0
76.0,798.0,800.0,28432.0,800.0,58451.0,27621.0,57653.0
77.0,817.0,1066.6666666666679,30428.666666666668,1066.6666666666642,62341.0,28962.0,61524.0
85.0,897.0,1066.6666666666679,42879.66666666666,1066.6666666666715,76537.0,30627.0,75640.0
