id,submit,input,run,output,complete,wait,response
16.0,146.0,933.3333333333335,1268.3333333333335,933.3333333333335,3281.0000000000005,0.0,3135.0000000000005
18.0,174.0,1066.6666666666667,1393.6666666666667,1066.6666666666665,3701.0,0.0,3527.0
9.0,86.0,1066.6666666666667,1631.6666666666667,1066.6666666666665,3851.0,0.0,3765.0
10.0,93.0,1066.6666666666667,1977.6666666666667,1066.6666666666665,4204.0,0.0,4111.0
17.0,156.0,1066.6666666666667,1967.6666666666667,1066.6666666666665,4257.0,0.0,4101.0
8.0,72.0,1066.6666666666667,3799.666666666667,1066.666666666667,6005.000000000001,0.0,5933.000000000001
6.0,50.0,800.0,4453.0,800.0,6103.0,0.0,6053.0
21.0,206.0,933.3333333333335,4584.333333333332,933.333333333333,6656.999999999999,0.0,6450.999999999999
29.0,293.0,933.333333333333,1083.333333333333,933.333333333333,6800.999999999999,3558.0,6507.999999999999
24.0,240.0,800.0,7064.0,800.0,8904.0,0.0,8664.0
23.0,220.0,800.0,7343.0,800.0,9163.0,0.0,8943.0
25.0,255.0,1066.6666666666667,7322.666666666667,1066.666666666666,9711.0,0.0,9456.0
7.0,63.0,1200.0,7347.0,1200.0,9810.0,0.0,9747.0
5.0,48.0,800.0,8371.0,800.0,10019.0,0.0,9971.0
13.0,119.0,800.0,8390.0,800.0,10109.0,0.0,9990.0
26.0,268.0,1200.0,7496.0,1200.0,10164.0,0.0,9896.0
2.0,22.0,933.3333333333334,8501.333333333334,933.3333333333339,10390.000000000002,0.0,10368.000000000002
11.0,99.0,933.3333333333335,8489.333333333334,933.3333333333339,10455.000000000002,0.0,10356.000000000002
3.0,29.0,1066.6666666666667,8627.666666666666,1066.666666666666,10789.999999999998,0.0,10760.999999999998
12.0,113.0,1066.6666666666667,8643.666666666666,1066.666666666666,10889.999999999998,0.0,10776.999999999998
15.0,136.0,1066.6666666666667,8632.666666666666,1066.666666666666,10901.999999999998,0.0,10765.999999999998
14.0,129.0,1066.6666666666667,8646.666666666666,1066.666666666666,10908.999999999998,0.0,10779.999999999998
1.0,13.0,1200.0,8760.0,1200.0,11173.0,0.0,11160.0
28.0,284.0,800.0,7063.0,800.0,12364.0,3417.0,12080.0
27.0,274.0,1199.9999999999995,7425.0,1200.0,13106.0,3007.0000000000005,12832.0
30.0,300.0,1066.666666666667,7349.666666666667,1066.666666666666,13687.0,3904.0,13387.0
31.0,314.0,1200.0,7510.0,1200.0,14167.0,3943.0,13853.0
33.0,333.0,800.0,7004.999999999999,800.0,14610.0,5672.000000000001,14277.0
32.0,323.0,933.333333333333,7179.333333333334,933.3333333333339,15051.000000000002,5682.000000000001,14728.000000000002
34.0,346.0,933.333333333333,7077.333333333332,933.3333333333339,15600.999999999998,6310.999999999999,15254.999999999998
35.0,359.0,1066.666666666667,7077.666666666666,1066.666666666666,16011.999999999998,6441.999999999999,15652.999999999998
51.0,523.0,1066.666666666666,1339.666666666666,1066.6666666666679,16579.0,12583.0,16056.0
36.0,365.0,800.0,6564.0,800.0,17068.0,8539.0,16703.0
4.0,36.0,800.0,15772.0,800.0,17408.0,0.0,17372.0
37.0,371.0,933.3333333333339,6417.333333333334,933.3333333333321,17447.0,8792.0,17076.0
53.0,542.0,1066.666666666666,3973.666666666666,1066.6666666666679,19794.0,13145.0,19252.0
47.0,480.0,800.0,10309.000000000002,800.0,22811.0,10421.999999999998,22331.0
48.0,489.0,933.3333333333339,10108.333333333332,933.3333333333321,22883.999999999996,10419.999999999998,22394.999999999996
41.0,418.0,800.0,11837.0,800.0,23546.0,9691.0,23128.0
49.0,499.0,1066.666666666666,10243.666666666666,1066.6666666666679,23550.0,10674.0,23051.0
50.0,516.0,1066.666666666666,10256.666666666666,1066.6666666666679,23563.0,10657.0,23047.0
45.0,458.0,800.0,11846.000000000002,800.0,24236.0,10331.999999999998,23778.0
44.0,448.0,933.3333333333339,11917.333333333336,933.3333333333321,24239.000000000004,10007.000000000002,23791.000000000004
40.0,404.0,1066.666666666666,12103.666666666666,1066.6666666666679,24256.0,9615.0,23852.0
39.0,394.0,1200.0,12199.0,1200.0,24409.0,9416.0,24015.0
46.0,468.0,933.3333333333339,11969.333333333332,933.3333333333321,24725.999999999996,10421.999999999998,24257.999999999996
42.0,430.0,1200.0,12227.0,1200.0,24791.0,9734.0,24361.0
43.0,438.0,1200.0,12237.999999999998,1200.0,25028.0,9952.000000000002,24590.0
54.0,550.0,933.3333333333339,11994.333333333334,933.3333333333321,28028.0,13617.0,27478.0
55.0,560.0,800.0,11867.0,800.0,28077.0,14050.0,27517.0
72.0,748.0,1066.6666666666679,1220.6666666666679,1066.6666666666679,28145.000000000004,24043.0,27397.000000000004
56.0,573.0,1200.0,12284.999999999998,1200.0,29736.0,14478.000000000002,29163.0
58.0,588.0,933.3333333333339,12006.333333333332,933.3333333333321,29884.999999999996,15423.999999999998,29296.999999999996
73.0,757.0,800.0,3789.0,800.0,30180.0,24034.0,29423.0
57.0,580.0,1066.666666666666,12126.666666666664,1066.6666666666679,30271.999999999996,15431.999999999998,29691.999999999996
38.0,378.0,933.3333333333339,18775.33333333333,933.3333333333321,30352.999999999996,9333.0,29974.999999999996
60.0,608.0,800.0,11885.0,800.0,30553.0,16460.0,29945.0
59.0,601.0,1066.6666666666679,12127.666666666668,1066.6666666666679,30840.000000000004,15978.0,30239.000000000004
61.0,617.0,933.3333333333321,11996.333333333332,933.3333333333321,31309.999999999996,16830.0,30692.999999999996
74.0,765.0,1066.6666666666679,4725.666666666668,1066.6666666666679,31887.000000000004,24263.0,31122.000000000004
79.0,810.0,800.0,938.0,800.0,32422.999999999996,29074.999999999996,31612.999999999996
80.0,816.0,933.3333333333321,1067.3333333333321,933.3333333333358,33114.0,29364.0,32298.0
78.0,797.0,1066.6666666666679,2137.666666666668,1066.6666666666642,34007.0,28939.0,33210.0
62.0,628.0,1066.6666666666679,12127.666666666668,1066.6666666666642,34055.0,19166.0,33427.0
86.0,872.0,1066.6666666666679,1187.6666666666642,1066.6666666666642,35208.0,31015.000000000004,34336.0
